id,vehicle_id,stop_id,delay,scheduled_time,actual_time,scheduled_time_12hr,actual_time_12hr,actual_delay
2110361,3030,SOUTVER1,-99,1730231689,1730231590,03:54:49 PM,03:53:10 PM,-99
2110361,3030,WELLHARL,,,,,,
2110361,3030,WELLMON4,,,,,,
2110361,3030,WELLMON2,,,,,,
2110361,3030,WELLBRA2,-27,1730231894,1730231867,03:58:14 PM,03:57:47 PM,-27
2110361,3030,WHITOMA3,-72,1730231940,1730231868,03:59:00 PM,03:57:48 PM,-72
2110361,3030,WHITOMA3,0,1730232840,1730232840,04:14:00 PM,04:14:00 PM,0
2110361,3030,BRADWEL3,0,1730232981,1730232981,04:16:21 PM,04:16:21 PM,0
2110361,3030,BRADWIL1,0,1730233028,1730233028,04:17:08 PM,04:17:08 PM,0
2110361,3030,BRADAGN1,0,1730233054,1730233054,04:17:34 PM,04:17:34 PM,0
2110361,3030,BRADADE1,0,1730233104,1730233104,04:18:24 PM,04:18:24 PM,0
2110361,3030,BRADADE3,0,1730233157,1730233157,04:19:17 PM,04:19:17 PM,0
2110361,3030,ADELOSG5,0,1730233197,1730233197,04:19:57 PM,04:19:57 PM,0
2110361,3030,ADELOSG7,0,1730233239,1730233239,04:20:39 PM,04:20:39 PM,0
2110361,3030,ADELOSG3,0,1730233314,1730233314,04:21:54 PM,04:21:54 PM,0
2110361,3030,SOUTADE1,0,1730233366,1730233366,04:22:46 PM,04:22:46 PM,0
2110361,3030,SOUTMIL5,0,1730233394,1730233394,04:23:14 PM,04:23:14 PM,0
2110361,3030,SOUTMIL3,0,1730233433,1730233433,04:23:53 PM,04:23:53 PM,0
2110361,3030,SOUTMIL1,0,1730233500,1730233500,04:25:00 PM,04:25:00 PM,0
2110361,3030,SOUTKOR1,0,1730233555,1730233555,04:25:55 PM,04:25:55 PM,0
2110361,3030,SOUTPOM1,0,1730233592,1730233592,04:26:32 PM,04:26:32 PM,0
2110361,3030,PONDPONV,0,1730233674,1730233674,04:27:54 PM,04:27:54 PM,0
2110361,3030,PONDMIR3,0,1730233712,1730233712,04:28:32 PM,04:28:32 PM,0
2110361,3030,PONDMIR1,0,1730233740,1730233740,04:29:00 PM,04:29:00 PM,0
2110361,3030,PONDDEV1,0,1730233790,1730233790,04:29:50 PM,04:29:50 PM,0
2110361,3030,PONDBAN1,0,1730233814,1730233814,04:30:14 PM,04:30:14 PM,0
2110361,3030,PONDOLDH,0,1730233880,1730233880,04:31:20 PM,04:31:20 PM,0
2110361,3030,COMMPOM3,0,1730233935,1730233935,04:32:15 PM,04:32:15 PM,0
2110361,3030,COMMDEV1,0,1730233980,1730233980,04:33:00 PM,04:33:00 PM,0
2110361,3030,COMMHIG1,0,1730234032,1730234032,04:33:52 PM,04:33:52 PM,0
